reclamo_ano,reclamo_mes_nro,reclamo_mes_nombre,reclamo_prestadora,reclamo_provincia,reclamo_grupo,reclamo_via_ingreso,reclamo_resolucion,reclamo_cantidad
2020,11,Noviembre,Gasnor S.A.,Santiago del Estero,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,5
2020,11,Noviembre,Gasnor S.A.,Salta,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,6
2020,11,Noviembre,Gasnor S.A.,Salta,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,16
2020,11,Noviembre,Gasnor S.A.,Tucumán,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,62
2020,11,Noviembre,Gasnor S.A.,Santiago del Estero,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,4
2020,11,Noviembre,Gasnor S.A.,Jujuy,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,4
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,3
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,5
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,NOTA SIMPLE,Improcedente,2
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,3
2020,11,Noviembre,Litoral Gas S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,1
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,42
2020,11,Noviembre,Litoral Gas S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,4
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Procedente,5
2020,11,Noviembre,Litoral Gas S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Improcedente,11
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Improcedente,52
2020,11,Noviembre,Litoral Gas S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,48
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,282
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,600
2020,11,Noviembre,Litoral Gas S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,104
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,NOTA SIMPLE,Procedente,1
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,8
2020,11,Noviembre,Litoral Gas S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,3
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,10
2020,11,Noviembre,Litoral Gas S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,1
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,SITIO WEB,Procedente,4
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,SITIO WEB,Improcedente,16
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,182
2020,11,Noviembre,Litoral Gas S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,33
2020,11,Noviembre,Litoral Gas S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,45
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,229
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,CORREO ELECTRONICO,Procedente,1
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,ENARGAS,Procedente,1
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,1
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,NOTA SIMPLE,Improcedente,1
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,2
2020,11,Noviembre,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,1
2020,11,Noviembre,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,10
2020,11,Noviembre,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,16
2020,11,Noviembre,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,6
2020,11,Noviembre,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,18
2020,11,Noviembre,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,NOTA SIMPLE,Procedente,59
2020,11,Noviembre,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,NOTA SIMPLE,Procedente,26
2020,11,Noviembre,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,NOTA SIMPLE,Improcedente,92
2020,11,Noviembre,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,NOTA SIMPLE,Improcedente,29
2020,11,Noviembre,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,323
2020,11,Noviembre,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,172
2020,11,Noviembre,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,141
2020,11,Noviembre,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,63
2020,11,Noviembre,MetroGAS S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Procedente,2
2020,11,Noviembre,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,NOTA SIMPLE,Procedente,1
2020,11,Noviembre,MetroGAS S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,NOTA SIMPLE,Procedente,1
2020,11,Noviembre,MetroGAS S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,NOTA SIMPLE,Improcedente,1
2020,11,Noviembre,MetroGAS S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,630
2020,11,Noviembre,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,403
2020,11,Noviembre,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,1160
2020,11,Noviembre,MetroGAS S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,599
2020,11,Noviembre,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,III - GESTION DE PRESTACIONES,CORREO POSTAL,Procedente,2
2020,11,Noviembre,MetroGAS S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,CORREO POSTAL,Procedente,2
2020,11,Noviembre,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,5
2020,11,Noviembre,MetroGAS S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,6
2020,11,Noviembre,MetroGAS S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,NOTA SIMPLE,Improcedente,4
2020,11,Noviembre,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,38
2020,11,Noviembre,MetroGAS S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,32
2020,11,Noviembre,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,64
2020,11,Noviembre,MetroGAS S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,35
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Procedente,2
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,7
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,6
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,6
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,28
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,99
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Procedente,642
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Improcedente,128
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,667
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,317
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Procedente,12
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Improcedente,11
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,2081
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,860
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,CORREO ELECTRONICO,Procedente,1
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,CORREO ELECTRONICO,Improcedente,2
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,ENARGAS,Procedente,5
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,25
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,SITIO WEB,Procedente,9
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,SITIO WEB,Improcedente,6
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,29
2020,11,Noviembre,Naturgy BAN S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,35
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Neuquén,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,2
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Río Negro,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,3
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Chubut,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,1
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Santa Cruz,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,7
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Neuquén,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,9
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,2
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,5
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Chubut,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,9
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Río Negro,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,14
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,2
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Chubut,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,2
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Río Negro,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,3
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Santa Cruz,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,1
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Chubut,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,1
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Río Negro,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,1
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Santa Cruz,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,1
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Chubut,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,19
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,2
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Neuquén,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,79
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,12
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Santa Cruz,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,4
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Río Negro,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,96
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,2
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Neuquén,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,122
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,41
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Santa Cruz,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,48
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Río Negro,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,186
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Chubut,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,123
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Río Negro,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Procedente,2
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Chubut,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Procedente,2
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Neuquén,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Procedente,2
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Improcedente,1
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Chubut,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Improcedente,2
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Río Negro,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Procedente,1
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Chubut,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Procedente,1
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Neuquén,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Improcedente,1
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Chubut,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,2
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Chubut,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,2
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Neuquén,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,1
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Río Negro,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,1
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Santa Cruz,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,1
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,4
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Neuquén,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,409
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Chubut,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,75
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Santa Cruz,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,19
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,13
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Río Negro,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,79
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Santa Cruz,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,29
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Río Negro,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,120
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,5
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Chubut,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,141
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Neuquén,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,156
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,47
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Neuquén,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,2
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Río Negro,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,2
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Chubut,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,1
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Chubut,III - GESTION DE PRESTACIONES,PERSONAL,Procedente,1
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Neuquén,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,1
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,1
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Chubut,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,1
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Río Negro,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,5
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Santa Cruz,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,6
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Neuquén,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,73
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,7
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Chubut,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,28
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,13
2020,12,Diciembre,Camuzzi Gas del Sur S.A.,Río Negro,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,49
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,25
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,La Pampa,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,4
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,154
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,7
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,La Pampa,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,2
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,13
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,3
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,4
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,La Pampa,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,23
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,520
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,4070
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,La Pampa,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,161
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Procedente,5
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Improcedente,4
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Procedente,5
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Improcedente,4
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,La Pampa,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,4
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,4
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,4
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,La Pampa,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,4
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,516
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,La Pampa,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,81
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,1112
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,La Pampa,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,89
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,CORREO POSTAL,Procedente,3
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,32
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,7
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,La Pampa,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,1
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,52
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,1000
2020,12,Diciembre,Camuzzi Gas Pampeana S.A.,La Pampa,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,31
2020,12,Diciembre,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Procedente,1
